Company,Location,Title,Salary
BRP,"Valcourt, QC","Business Intelligence, Data Analytics & Insights",68660
ProCogia,"Toronto, ON",Data Analyst lll,68660
Hill+Knowlton Strategies,"Montréal, QC",Research Analyst,68660
Loblaw Companies Limited,"Brampton, ON","Senior Analyst, People Process & Technology",68660
CGI Inc,"Montréal, QC",BI Analyst,68660
WCG Services,"Mississauga, ON",Business Analyst,68660
Hill+Knowlton Strategies,"Montréal, QC",Reseach Analyst,68660
Optiv,"Toronto, ON","Threat Analyst I, Managed Detection and Response | Remote, C...",68660
IFS,"Ottawa, ON",Solution Data Migration Analyst,68660
Lockheed Martin Corporation,"Montréal, QC",System Integration Business Analyst,68660
Nestle,"Montréal, QC",Business Intelligence Analyst,68660
