Company,Location,Title,Salary
Element AI,"Toronto, ON","Chercheuse/Chercheur scientifique, recherche appliquée - Sér...",73633
Google,"Waterloo, ON","Cloud Technical Solutions Developer, Big Data, Google Cloud",73633
Wish,"Toronto, ON",Data Scientist,73633
Apply Digital,"Vancouver, BC",Data Scientist,73633
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",73633
The Home Depot Canada,"Toronto, ON",Sr. Data Scientist (Askuity division),73633
ProCogia,"Toronto, ON",Machine Learning Engineer,73633
Deloitte,"Toronto, ON","SAP - Data & AI Specialist, Omnia AI",73633
Carleton University,"Ottawa, ON",Assistant Professor (Data Science),73633
Thoughtexchange,Canada,Machine Learning Engineer,73633
BC IMC,"Victoria, BC",Senior Data Scientist,73633
Amazon Dev Centre Canada ULC,"Vancouver, BC",Applied Scientist II,73633
AOMS Technologies Inc.,"Toronto, ON",Data Science Intern,73633
Antuit,Remote,Senior AI / ML Scientist,73633
Infinity Technology,"National Capital Region, ON",Data Scientist,73633
SOTI Inc.,"Mississauga, ON",Senior Data Scientist,73633
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",73633
BMO Financial Group,"Toronto, ON",Sr Manager - Data Science,73633
Paytm,"Toronto, ON","VP, Machine Learning",73633
Manulife,"Toronto, ON",Senior Data Analyst,73633
NETINT Technologies Inc.,"Burnaby, BC",Deep Learning Engineer,73633
ProCogia,"Toronto, ON",Machine Learning Engineer,73633
"Amazon.com.ca, Inc.","Vancouver, BC",Machine Learning Scientist,73633
