Company,Location,Title,Salary
Auvik Networks,Ontario,Data Scientist,74798
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",74798
Belcan,None,Data Scientist,74798
Picovoice Inc,"Vancouver, BC",Deep Learning Engineer,74798
Jumio Corporation,"Montréal, QC",Data Scientist - Machine Learning,74798
Awakedata,"Burnaby, BC",Data Scientist,74798
Peritus.ai,"Montréal, QC",Data Scientist,74798
None,None,Senior Applied Data Scientist,74798
Perpetua Labs,"Toronto, ON",Forward Deployed Data Scientist,74798
Cerebri AI,"Toronto, ON",Data Scientist,74798
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,74798
Rogers Communications,"Toronto, ON",Sr. Analyst WF Data Science,74798
Zymeworks,"Vancouver, BC","Associate Scientist, Machine Learning",74798
Deloitte,"Toronto, ON",Data Science Specialist,74798
MightyHive,"Toronto, ON",Data Scientist,74798
Blackline Safety,"Calgary, AB",QA Data Analyst,74798
Scarsin,"Markham, ON",Data Scientist/Time Series,74798
None,None,Senior Applied Data Scientist,74798
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,74798
Restaurant Brands International,"Toronto, ON","Data Scientist, People Analytics",74798
Yelp,"Toronto, ON",Data Science Analyst (Remote),74798
Brain Finance,"Montréal, QC",Data Scientist,74798
fgf brands,"Greater Toronto Area, ON",Data Scientist,74798
Vector Institute,"Toronto, ON",Applied Machine Learning Intern,74798
ASSURANCE,"Toronto, ON",Data Scientist,74798
Sonova,"Kitchener, ON",Senior Data Analyst,74798
Fortinet,"Burnaby, BC",Data Science Developer,74798
Coursera,"Toronto, ON","Senior Data Scientist, Decision Science",74798
CorTech,None,Data Scientist,74798
AOMS Technologies Inc.,"Toronto, ON",Data Science Intern,74798
ICBC,"North Vancouver, BC",Senior Data Engineer (Machine Learning),74798
Microsoft,"Vancouver, BC",Senior Data Scientist,74798
Deloitte,"Toronto, ON",Data Science Specialist,74798
Praemo,"Kitchener, ON",Data Scientist,74798
Teck Resources Limited,"Vancouver, BC",Senior Data Scientist - RACE21,74798
Numerator,Remote,"Data Engineer, Data Science",74798
Coursera,"Toronto, ON","Senior Data Scientist, Machine Learning",74798
Fiddlehead,"Moncton, NB",Data Scientist,74798
MightyHive,"Toronto, ON",Intern - Data Science,74798
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),74798
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,74798
AOMS Technologies Inc.,"Toronto, ON",Data Science Intern,74798
Google,"Waterloo, ON","Cloud Technical Solutions Developer, Big Data, Google Cloud",74798
PepsiCo,"Mississauga, ON",Snr. Manager Advanced Analytics,74798
Eastside Games,Remote,Game Data Analyst,74798
Kent Building Supplies,"Saint John, NB","Team Leader, Data Analytics",74798
Picovoice Inc,"Vancouver, BC",Applied Speech Scientist,74798
CorTech,None,Data Scientist,74798
BMO Financial Group,"Toronto, ON",Senior Data Scientist,74798
None,None,Senior Applied Data Scientist,74798
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",74798
Index Exchange,"Toronto, ON",Data Scientist,74798
Rodan Energy,"Mississauga, ON",Senior Meter Data Analyst,74798
Razorfish,"Toronto, ON",Senior Associate Data Science & Analytics,74798
Picovoice Inc,"Vancouver, BC",Applied Speech Scientist,74798
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",74798
AdGear,"Hampstead, QC",Data Analyst – Contract role,74798
Achievers,"Toronto, ON",Data Scientist,74798
Aviva,"Markham, ON","Manager, Data Science Engineering",74798
McAfee,"Waterloo, ON",Senior Data Scientist - Experimentation,74798
Nuance,"Montréal, QC",Chercheur Stagiaire (Été 2021) - NLP - Research Intern (Summ...,74798
IQVIA,"Kirkland, QC",Consultant-- Statistician,74798
Microsoft,"Montréal, QC",Stagiaire en recherche – compréhension du langage naturel /...,74798
Moz,British Columbia,Sr. Data Analyst,74798
TD Bank,"Toronto, ON","Senior Analyst, Campaign Analytics & Insights",74798
Save-On-Foods,"Langley, BC",Machine Learning Engineer,74798
Prodigy Game,None,"Data Science Manager, Memberships Modelling",74798
Microsoft,"Vancouver, BC",Senior Software Engineer- Data Science,74798
Deloitte,"Toronto, ON",Machine Learning Operations (ML Ops) Engineer,74798
Patriot One Technologies,"Toronto, ON",Lead Data Scientist,74798
Wysdom.AI,Remote,NLP/ ML Developer,74798
RBC,"Toronto, ON",Senior Data Analyst,74798
PointClickCare,Remote,Data Analyst,74798
RBC,"Toronto, ON","Internal Auditor & Data Analyst, Summer 2021 Student Opportu...",74798
Praemo,"Kitchener, ON",Data Scientist,74798
MightyHive,"Toronto, ON",Intern - Data Science,74798
Appnovation Technologies,"Toronto, ON",Data Visualization Analyst (Google Analytics/Adobe Analytics...,74798
Humi,"Toronto, ON",Marketing Analytics Co-op,74798
Electronic Arts,"Vancouver, BC",Senior Data Scientist - EA SPORTS Security,74798
Deloitte,"Toronto, ON","SAP - Data & AI Specialist, Omnia AI",74798
MobSquad,"Calgary, AB",Data Science Manager,74798
