Company,Location,Title,Salary
Splunk,"Vancouver, BC",Applied Scientist (Machine Learning) - Remote BC or Ontario,82604
Antuit,Remote,Lead Data Scientist,82604
Loblaw Digital,"Toronto, ON",Data Scientist (Growth & Marketing),82604
Yelp,"Toronto, ON",Product Manager - Data and Analytics Platform (Remote),82604
Ballard Power Systems Inc.,"Burnaby, BC",Data Analyst,82604
IHS Markit,"Calgary, AB",2021 Graduate Program – Financial Risk Analytics – Software...,82604
Zynga,"Toronto, ON",Data Scientist 3,82604
Apply Digital,"Vancouver, BC",Data Scientist,82604
Loblaw Companies Limited,Canada,Senior Data Scientist- People Analytics,82604
Aviva,"Markham, ON","Manager, Data Science Engineering",82604
Insight Global,None,BI Data Engineer,82604
ANSYS,"Vancouver, BC","Fall 2021 Intern - Electronics, Desktop Data Science (Remote...",82604
Cision,"Toronto, ON","Director, BI & Data Warehouse",82604
