Company,Location,Title,Salary
TextNow,Canada,"Senior Data Scientist, Product Analytics",64502
BRP,"Montréal, QC",Data Scientist,64502
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),64502
Geotab,"Oakville, ON",Data Scientist,64502
External,"Vancouver, BC",Data Analyst,64502
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",64502
Moneris Solutions Corporation,"Etobicoke, ON",Sr Data Scientist,64502
Bond Brand Loyalty Inc,None,Sr. Data Analyst,64502
URBINT,Canada,Senior Data Scientist (Applied/Auto ML),64502
TELUS,Ontario,Data Engineer (Machine Learning Applications),64502
Chisel AI,"Toronto, ON",Machine Learning Scientist,64502
Cyber Chasse,Canada,Data Science,64502
FPInnovations,"Pointe-Claire, QC","Data Scientist, Big Data & Analytics",64502
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",64502
Torstar,"Toronto, ON",Data Scientist,64502
Deepcell,"Mountain View, AB",Research Data Scientist,64502
roomvu,"Vancouver, BC",Senior Data Scientist,64502
Insight Global,None,Asset Management Data Analyst (Maximo),64502
Qube Technologies Inc,"Calgary, AB",Machine Learning Architect,64502
SMART Technologies,"Calgary, AB",Data Engineer,64502
Bosch Group,"Waterloo, ON",Machine Learning for Scene Understanding – Intern,64502
Peritus.ai,"Montréal, QC",Data Scientist,64502
CGI,"Ottawa, ON",Data Scientist,64502
Jumio Corporation,"Montréal, QC",Data Scientist - Machine Learning,64502
CAE Inc.,"Saint-Laurent, QC",Scientifique des données / Data Scientist,64502
Seaspan Ship Management Ltd.,"Vancouver, BC",Data Scientist,64502
McKinsey & Company,"Montréal, QC",Data Scientist - QuantumBlack,64502
MightyHive,"Toronto, ON",Intern - Data Science,64502
Avanade,"Calgary, AB",Data & AI Technical Architect-CoE,64502
Aviva,"Markham, ON",Data Scientist / Actuary,64502
Blackline Safety,"Calgary, AB",QA Data Analyst,64502
LNG Canada Development Inc.,"Calgary, AB","Data Engineer - Data and Analytics, Information",64502
Manulife,"Toronto, ON",Data Scientist,64502
Scarsin,"Markham, ON",Data Scientist/Time Series,64502
Loblaw Companies Limited,"Brampton, ON","Analyst, Business Intelligence",64502
Sonder,"Montréal, QC","Pricing Data Scientist | Data Scientist, Tarification",64502
Gartner,"Quebec City, QC","Principal, Data Science And Machine Learning Development",64502
Marine Thinking Inc.,"Halifax, NS",Principal Data Scientist,64502
Auvik Networks,Ontario,Data Scientist,64502
Hitachi ABB Power Grids,"Quebec City, QC","Machine Learning, Data Analytics and AI Researcher",64502
SOTI Inc.,"Mississauga, ON",Senior Data Scientist,64502
RB,"Mississauga, ON",Data Scientist,64502
KPMG,"Montréal, QC","Data Analytics and Implementation Lead, KPMG Lighthouse",64502
Ainsworth,"Oshawa, ON",Senior Data Analyst,64502
Awakedata,"Burnaby, BC",Data Scientist,64502
KPMG,"Toronto, ON","Data Scientist, Senior Manager - KPMG Lighthouse",64502
Kabam,"Vancouver, BC",Data Scientist,64502
Deloitte,"Toronto, ON",Data Science Specialist,64502
Zynga,"Toronto, ON",Data Science Intern - Summer 2021,64502
Numerator,"Ottawa, ON",Data Engineer. Data Science,64502
Empire Life,"Kingston, ON",Data Analyst,64502
Millennium 1 Solutions,"Toronto, ON",Business Insight Data Analyst,64502
BMO Financial Group,"Toronto, ON","Senior Manager, Advanced Analytics and Data Science",64502
Vendasta,"Saskatoon, SK",Senior Data Analyst,64502
Mackenzie Health,"Vaughan, ON",ANALYTICS CONSULTANT,64502
Brain Finance,"Montréal, QC",Data Scientist,64502
360insights,"Moncton, NB",Data Analyst,64502
Ingrooves,"Victoria, BC",Data Scientist,64502
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,64502
Element AI,"Toronto, ON","Chercheuse/Chercheur scientifique, recherche appliquée - Sér...",64502
VueReal,"Waterloo, ON",Computer Vision and Machine Learning Developer,64502
BluWave-ai,"Ottawa, ON",Machine Learning Developer,64502
Critical Mass,"Calgary, AB",Marketing Science Analyst (Digital Analytics),64502
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,64502
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,64502
Achievers,"Toronto, ON",Data Scientist,64502
BlackBerry,"Ottawa, ON",Senior Machine Learning / Data Science Developer,64502
Genworth Canada,"Oakville, ON",Data Scientist,64502
AbCellera Biologics,"Vancouver, BC",Machine Learning Scientist - Computer Vision,64502
Visier Inc.,"Vancouver, BC",Data Scientist Co-op or Intern,64502
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,64502
AltaML Inc./Janalta Interactive Inc.,"Calgary, AB",Machine Learning Team Lead,64502
Microsoft,"Vancouver, BC",Senior Data & Applied Scientist,64502
Picovoice Inc,"Vancouver, BC",Deep Learning Engineer,64502
Carfax,"London, ON",Sr. Data Analyst (ML and R),64502
McCain Foods (Canada),"Toronto, ON",Global Data Analyst,64502
Arteria AI,"Toronto, ON",Artificial Intelligence Implementation Consultant,64502
O2E Brands,"Vancouver, BC",Senior Data Analyst - O2E Brands,64502
Saskatchewan Polytechnic,"Saskatoon, SK",Artificial Intelligence and Data Analytics post graduate ins...,64502
Providence Health Care,"Vancouver, BC",Data Scientist,64502
Aviva,"Markham, ON","Manager, Data Science Engineering",64502
Wenco (a Hitachi Subsidiary),"Richmond, BC",Applied Research Scientist,64502
Circle,Ontario,Senior Data Analyst - Risk,64502
The Toronto Region Board of Trade,"Toronto, ON",Business Intelligence Analyst,64502
The Globe and Mail,"Toronto, ON",SENIOR DATA SCIENTIST,64502
MightyHive,"Toronto, ON",Data Scientist,64502
PNI Digital Media,"Vancouver, BC",MACHINE LEARNING ENGINEER,64502
TD Bank,"Toronto, ON",Sr. IT Data Analyst,64502
ANSYS,"Vancouver, BC","Summer 2021 Intern - Electronics, Desktop Data Science (Remo...",64502
Praemo,"Kitchener, ON",Data Scientist,64502
1QBit,"Vancouver, BC",Senior Machine Learning Scientist,64502
Loblaw Digital,"Toronto, ON",Senior Data Scientist,64502
Google,"Waterloo, ON","Cloud Technical Solutions Developer, Big Data, Google Cloud",64502
Salesforce,Ontario,Applied Scientist - Salesforce Research,64502
Ameya Cloud Solutions,"Mississauga, ON",Azure Sr. Data Analyst,64502
