Company,Location,Title,Salary
SOTI Inc.,"Mississauga, ON",Data Scientist,73459
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,73459
PC Financial,"Toronto, ON","Manager, Credit Risk Scoring and Data Science",73459
Apply Digital,"Vancouver, BC",Data Scientist,73459
IBM,"Toronto, ON",Machine Learning Engineer Intern (4 months),73459
Auvik Networks,Ontario,Data Scientist,73459
VOTI Detection,"Saint-Laurent, QC",Machine Learning/AI Scientist,73459
Electrical Safety Authority,"Mississauga, ON",Data Scientist,73459
Facebook,Remote,Engineer - Machine Learning | Ingénieur logiciel - Apprentis...,73459
KPMG,"Toronto, ON","Data Scientist, Senior Manager - KPMG Lighthouse",73459
University of Lethbridge,"Lethbridge, AB",Data Science Instructor,73459
Fluent.ai,"Montréal, QC",Applied Machine Learning Engineer,73459
TalentSphere Staffing Solutions,None,Data Scientist,73459
IFS,"Ottawa, ON",Senior Data Scientist,73459
RBC,"Bedford, NS","Big Data Engineers & Scientists (Bedford, NS)",73459
Geotab,"Oakville, ON",Data Analyst,73459
University of Lethbridge,"Lethbridge, AB",Data Science Instructor,73459
Sun Life Financial,"Toronto, ON",Senior Data Scientist,73459
Awakedata,"Burnaby, BC",Data Scientist,73459
IFS,"Ottawa, ON",Senior Data Scientist,73459
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,73459
METRIO,"Montréal, QC",Data Scientist,73459
Oracle,"Vancouver, BC",Senior Data Scientist,73459
PointClickCare,Remote,Data Scientist,73459
Bold Commerce,"Calgary, AB",Senior Data Analyst,73459
The Home Depot Canada,None,"Data Scientist/Engineer, Decision Analytics",73459
Prodigy Game,None,"Data Scientist, Memberships Modelling",73459
Neelands,None,Data Scientist,73459
CGI,None,Data Scientist,73459
Antuit,Remote,Lead Data Scientist,73459
Shift Technology,"Toronto, ON",Data Scientist - Canada,73459
Peritus.ai,"Montréal, QC",Data Scientist,73459
Eastside Games,Remote,Game Data Analyst,73459
OGGN Inc.,Remote,Data Scientist (AI/ML),73459
Morgan Stanley,"Montréal, QC",Big Data for Reliability Engineering,73459
Bartech Group,None,Machine Learning Software Engineer,73459
BRP,"Montréal, QC","Manager, Data Science",73459
Geotab,"Oakville, ON",Applied Data Scientist,73459
Koïos Intelligence,"Montréal, QC",Data scientist,73459
AOMS Technologies Inc.,"Toronto, ON",Data Science Intern,73459
Blockthrough,"Toronto, ON",Director of Data Science,73459
MakeSpace,Ontario,Analytics Engineer,73459
TalentSphere Staffing Solutions,None,Machine Learning and AI Developer,73459
Nakisa,"Montréal, QC",Data Scientist,73459
Suncor Energy Services,"Calgary, AB",Data and Analytics Digital Product Manager,73459
Hootsuite,Ontario,Senior Data Analyst,73459
Circle,Ontario,"Director, Data Science",73459
Curate Mobile,"Toronto, ON",Machine Learning Engineer,73459
Hill+Knowlton Strategies,"Ottawa, ON",Data Analyst,73459
AOMS Technologies Inc.,"Toronto, ON",Data Science Intern,73459
Shogun,Ontario,Senior Data Analyst,73459
Tonal,"Toronto, ON","Analyst, Marketing Analytics TORONTO, ONMARKETING",73459
Thoughtexchange,Canada,Machine Learning Engineer,73459
Yelp,"Toronto, ON",Data Science Manager - Marketplaces (Remote),73459
Publicis Sapient,"Toronto, ON",Senior Associate Data Science and Analytics Implementation,73459
Alberta Motor Association,"Edmonton, AB","Lead, Data Science",73459
Wish,"Toronto, ON",Data Scientist,73459
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,73459
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,73459
KPMG,"Toronto, ON","Data Scientist, Senior Manager - KPMG Lighthouse",73459
Eastside Games,Remote,Senior Data Analyst,73459
Fortinet,"Burnaby, BC",Machine Learning Developer,73459
Bayer,"Mississauga, ON","Strategy Lead, Analytics Translation - Oncology",73459
IPG Mediabrands,"Toronto, ON",Initiative - Senior Data Analyst,73459
Bowen Group,None,MACHINE LEARNING ARCHITECT,73459
Infinity Technology,"National Capital Region, ON",Data Science Consultant,73459
Wenco (a Hitachi Subsidiary),"Richmond, BC",Applied Research Scientist,73459
MagicMed Industries,"Calgary, AB",Machine Learning R&D Engineer (Psychedelics),73459
TELUS,Canada,BI Analyst,73459
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",73459
Aviva,"Markham, ON",Senior Data Analyst,73459
Jam City,"Toronto, ON",Senior Data Analyst,73459
TD Bank,"Mississauga, ON",Sr. IT Data Analyst (AbInitio),73459
"Amazon.com.ca, Inc.","Vancouver, BC","Business Intelligence Engineer, Amazon Day",73459
Wish,"Toronto, ON",Data Scientist - Data & Relevancy,73459
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,73459
KPMG,"Toronto, ON","Consultant/Senior Consultant, Information, Data and Analytic...",73459
TalentSphere Staffing Solutions,None,Machine Learning and AI Developer,73459
Electrical Safety Authority,"Mississauga, ON",Data Analyst,73459
BC IMC,"Victoria, BC",Senior Data Scientist,73459
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),73459
IQVIA,"Kirkland, QC",Consultant-- Statistician,73459
Gartner,"Quebec City, QC","Sr. Principal, Data Science And Machine Learning Development",73459
Yelp,"Toronto, ON",Data Science Manager - Marketplaces (Remote),73459
Kinaxis,"Toronto, ON",Machine Learning Developer,73459
