Company,Location,Title,Salary
Ontario Teachers' Insurance Plan,"Waterloo, ON",Data Analyst,54961
Velan Inc.,"Montréal, QC","Analyst, Procurement Market Data Analytics",54961
Google,"Toronto, ON","Sales Strategy and Operations Analyst, Google Cloud",54961
Loft Community Services,"Toronto, ON",Business Intelligence Reporting Analyst,54961
The Co-operators,None,Business Systems Analyst,54961
IGT,"Moncton, NB",Data Ops Analyst III,54961
Morningstar,"Toronto, ON",Data Research Analyst,54961
Citi,"Mississauga, ON",Intermediate Data Analyst,54961
The Co-operators,None,Business Systems Analyst,54961
Prodigy Game,"Toronto, ON","Data Analyst, People Operations",54961
TMX Group Limited,"Toronto, ON","Summer Intern, Market Data Analyst",54961
Scarsin,"Markham, ON",Jr. Data/Reporting Analyst,54961
Capgemini,"Brampton, ON",Data Analyst,54961
Nestle,"North York, ON",Sales Operations Analyst,54961
Noise,"Vancouver, BC",Business/Data Analyst,54961
Moneris Solutions Corporation,"Etobicoke, ON",Data Systems Analyst,54961
IGT,"Moncton, NB",Data Ops Analyst III,54961
Solvera,"Regina, SK",Power BI Data Analyst (Regina or Saskatoon) - 1221,54961
MasterCard,"Vancouver, BC",Senior Data Analyst,54961
North American Palladium,"Thunder Bay, ON",Data Analyst - Business Intelligence,54961
Women's College Hospital,"Toronto, ON",Health Data Analyst - ROI Specialist,54961
TMX Group Limited,"Montréal, QC","Risk Analyst, Risk Oversight",54961
Capgemini,"Brampton, ON",Data Analyst,54961
BELL MOBILITY/BELL MOBILITÉ,None,"CRM Data Analyst, The Source",54961
The Co-operators,"Toronto, ON",Research & Innovation Analyst II,54961
Seaspan Ship Management Ltd.,"Vancouver, BC",Data Warehouse Analyst,54961
BGIS,"Calgary, AB",Capital Planning Analyst,54961
Zero11,"Abbotsford, BC",Data Warehouse Analyst,54961
TMX Group Limited,"Montréal, QC",DevOps Analyst,54961
Apply Digital,"Vancouver, BC",Business Analyst,54961
Geotab,"Oakville, ON",Enterprise Audit Controls Analyst,54961
PNI Digital Media,"Vancouver, BC",TABLEAU SPECIALIST,54961
NTT DATA Services,"Halifax, NS",Healthcare Payer - Data Analyst,54961
Gameloft,"Montréal, QC",Analyste de données senior - Senior Data analyst,54961
IPG Mediabrands,"Toronto, ON",Initiative - Senior Data Analyst,54961
