Company,Location,Title,Salary
EY,"Halifax, NS",Staff Data Analyst,78605
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),78605
Auvik Networks,Ontario,Data Scientist,78605
Randstad,None,Machine Learning Engineer - Mississauga,78605
Avanade,"Calgary, AB",Data Science Consultant,78605
Deepcell,"Mountain View, AB",Research Data Scientist,78605
Canadian Tire,"Toronto, ON",Data Scientist,78605
Maxa AI,"Montréal, QC",Data Scientist,78605
Loblaw Companies Limited,Canada,Senior Data Scientist- People Analytics,78605
Geotab,"Oakville, ON",Applied Data Scientist,78605
OGGN Inc.,Remote,Data Scientist (AI/ML),78605
Carta,"Waterloo, ON",Machine Learning Engineer,78605
TandemLaunch,"Montréal, QC","Data Scientist (co-founder, startup)",78605
Scotiabank,"Toronto, ON","Director, Data Science",78605
Coursera,"Toronto, ON","Senior Data Scientist, Decision Science",78605
Datto Jobs,"Toronto, ON",Sr. Data Scientist,78605
Splunk,"Vancouver, BC",Applied Scientist (Machine Learning) - Remote BC or Ontario,78605
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,78605
EY,"Halifax, NS",Staff Data Analyst,78605
Wish,"Toronto, ON",Data Scientist - Data & Relevancy,78605
Pinterest,"Toronto, ON","Data Scientist, Shopping",78605
Hexagon,"Calgary, AB",Senior Business & Data Analyst,78605
Apply Digital,"Vancouver, BC",Data Scientist,78605
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",78605
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,78605
Innovyze,Remote,Principal Data Scientist,78605
Twitter,"Toronto, ON",Staff Data Scientist - Product,78605
"Advanced Micro Devices, Inc.","Markham, ON",Applied Machine Learning Engineer - 89823,78605
METRIO,"Montréal, QC",Data Scientist,78605
Antuit,Remote,Lead Data Scientist,78605
Ernst & Young,"Halifax, NS",Manager Data Analytics,78605
Deepcell,"Mountain View, AB",Head of Data Science / AI,78605
Procom,None,Machine Learning Software Developer - 301693,78605
Carta,"Waterloo, ON",Machine Learning Engineer,78605
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),78605
CBC/Radio-Canada,Canada,Machine Learning Developer (English Services),78605
Accedian Networks,"Ottawa, ON",Data Scientist,78605
Providence Health Care,"Vancouver, BC",Data Scientist,78605
District M,"Montréal, QC",Product Data Scientist,78605
Launchtrip,"Vancouver, BC",A.I. / Data Scientist,78605
Aviva,"Markham, ON",Machine Learning Engineer,78605
Koho,"Toronto, ON",Senior Marketing Data Analyst,78605
Microsoft,"Vancouver, BC",Data Analyst,78605
Mosaic North America,"Toronto, ON","Scientist, Data",78605
360insights,"Moncton, NB",Data Analyst,78605
Alberta Motor Association,"Edmonton, AB","Lead, Data Science",78605
Skillz Inc.,"Vancouver, BC",Sr. Data Scientist,78605
CXsphere,"Mississauga, ON",Machine learning,78605
EllisDon Corporation,"Mississauga, ON",Data Analyst,78605
Wenco (a Hitachi Subsidiary),"Richmond, BC",Applied Research Scientist,78605
Bell Canada,"Toronto, ON",Developer Machine Learning Engineering,78605
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),78605
Clutch,"Toronto, ON",Data Analyst,78605
Overbond,"Toronto, ON",Director of Data Science,78605
PwC,"Calgary, AB","Deals, Data Analytics, Manager",78605
Astra North,"Toronto, ON",Big Data Administrator,78605
Rodan Energy Solutions Inc.,"Mississauga, ON",Senior Meter Data Analyst,78605
Aviva,"Markham, ON",Head of Fraud Analytics,78605
Deloitte,"Toronto, ON",Data Science Manager,78605
Tucows,"Toronto, ON",Senior Data Analyst - Remote,78605
Groupe Neos,"Montréal, QC",Data Scientist Expert / Data Scientist Expert,78605
Tonal,"Toronto, ON","Manager, Data Science - Machine Learning TORONTO, ONSOFTWARE",78605
Yelp,"Toronto, ON",Data Science Manager - Marketplaces (Remote),78605
AbCellera Biologics,"Vancouver, BC",Machine Learning Scientist - Sequence Space,78605
IBM,"Markham, ON",Hybrid Cloud Data Analyst,78605
IBM,"Markham, ON",Back End Software Engineer for Machine Learning Infrastructu...,78605
Central 1 Credit Union,"Vancouver, BC","Technical Product Director, Data Analytics",78605
Bell Canada,"Mississauga, ON","Senior Developer, Data Science",78605
Picovoice Inc,"Vancouver, BC",Machine Learning Engineer - New Grad,78605
Bell Canada,"Toronto, ON",Developer Machine Learning Engineering,78605
Ballard Power Systems Inc.,"Burnaby, BC",Data Analyst,78605
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,78605
Instacart,"Toronto, ON",Senior Data Scientist,78605
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",78605
PNI Digital Media,"Vancouver, BC",DIGITAL DATA ANALYST,78605
Electrical Safety Authority,"Mississauga, ON",Data Analyst,78605
Agropur,"Saint-Hubert, QC",Director Data & Analytics,78605
KPMG,"Toronto, ON","Data Scientist, Senior Manager - KPMG Lighthouse",78605
General Motors,Ontario,Machine Learning Software Engineer,78605
Amazon Dev Centre Canada ULC,"Vancouver, BC",Applied Scientist II,78605
Prenuvo Inc,"Vancouver, BC",Data Engineer - Machine Learning,78605
Hootsuite,Ontario,Senior Data Analyst,78605
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,78605
Gameloft,"Montréal, QC",Analyste de données senior - Senior Data analyst,78605
Avanade,"Calgary, AB",Data AI Territory Industry Offering Lead Western Canada,78605
Mackenzie Health,"Vaughan, ON",ANALYTICS CONSULTANT,78605
BC IMC,"Victoria, BC",Senior Data Scientist,78605
Hitachi Solutions Ltd,"Calgary, AB","Director, Azure Data & Analytics",78605
